time,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8
21.980440932722583,0.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0
22.0871524374908,1.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0
22.118885959893394,2.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0
22.405427247952456,2.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0
22.798808889729383,1.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0
22.895912293876084,1.0,3.0,3.0,3.0,2.0,0.0,0.0,1.0
23.11263154372119,1.0,2.0,4.0,3.0,2.0,0.0,0.0,1.0
23.1672713035293,1.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0
23.274985149037697,2.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0
23.32552609819827,3.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0
23.36406343711979,3.0,2.0,3.0,3.0,3.0,0.0,0.0,1.0
23.593199062676916,3.0,1.0,4.0,3.0,3.0,0.0,0.0,1.0
23.61598926753073,3.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0
23.774489623538507,2.0,2.0,3.0,4.0,3.0,0.0,0.0,1.0
23.8473661980716,2.0,2.0,3.0,3.0,4.0,0.0,0.0,1.0
23.857627403230275,2.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0
24.244369624702607,1.0,2.0,4.0,3.0,4.0,0.0,0.0,1.0
24.406585118930977,1.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0
24.76545084779358,1.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0
24.96380356419135,2.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0
25.00200352060225,3.0,1.0,5.0,3.0,4.0,0.0,0.0,0.0
25.187429604243185,3.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0
25.32729968459217,2.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0
25.849473897714194,2.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0
25.85087542738795,2.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0
25.96546274315082,3.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0
26.303479008418595,3.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0
26.772195268917105,3.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0
26.834471477454844,4.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0
26.979498117528873,5.0,0.0,5.0,3.0,4.0,1.0,0.0,0.0
27.201661524134142,5.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0
27.391522440470904,5.0,0.0,3.0,5.0,4.0,1.0,0.0,0.0
27.489744277502,5.0,0.0,3.0,5.0,3.0,2.0,0.0,0.0
27.552636449489803,5.0,0.0,3.0,5.0,3.0,1.0,1.0,0.0
27.63340139252969,4.0,1.0,3.0,5.0,3.0,1.0,1.0,0.0
27.78429035975475,4.0,1.0,3.0,4.0,4.0,1.0,1.0,0.0
27.8171891149967,4.0,1.0,3.0,3.0,5.0,1.0,1.0,0.0
27.90736096362347,4.0,1.0,3.0,3.0,4.0,2.0,1.0,0.0
27.996250749147087,3.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0
28.115803441802807,2.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0
28.145969617043864,2.0,3.0,3.0,2.0,5.0,2.0,1.0,0.0
28.27624439792146,2.0,3.0,3.0,2.0,5.0,2.0,0.0,1.0
28.30341144814151,2.0,3.0,3.0,2.0,4.0,3.0,0.0,1.0
28.544346538077058,2.0,2.0,4.0,2.0,4.0,3.0,0.0,1.0
28.88870611182975,2.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0
28.951072071732163,2.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0
29.015093847690938,2.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0
29.095809880206048,2.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0
29.454550632806246,1.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0
29.522527475551218,2.0,2.0,5.0,1.0,4.0,3.0,1.0,1.0
29.63923649494313,2.0,2.0,5.0,1.0,3.0,4.0,1.0,1.0
30.081460000901686,2.0,2.0,5.0,1.0,3.0,4.0,1.0,0.0
30.18892537079606,2.0,2.0,5.0,1.0,3.0,4.0,0.0,1.0
30.46358133014711,2.0,2.0,4.0,2.0,3.0,4.0,0.0,1.0
30.494305672513274,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0
30.51222907791013,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0
30.831990761463683,1.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0
31.263634217655095,1.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0
31.451637325940776,1.0,3.0,3.0,3.0,2.0,4.0,1.0,0.0
31.474768936554412,0.0,4.0,3.0,3.0,2.0,4.0,1.0,0.0
31.672825443342642,0.0,3.0,4.0,3.0,2.0,4.0,1.0,0.0
32.001662899013155,0.0,3.0,3.0,4.0,2.0,4.0,1.0,0.0
32.021907388923275,0.0,3.0,2.0,5.0,2.0,4.0,1.0,0.0
32.203843479522625,0.0,3.0,2.0,5.0,2.0,4.0,0.0,1.0
32.25396908661841,0.0,3.0,2.0,4.0,3.0,4.0,0.0,1.0
32.29862987584431,0.0,3.0,2.0,4.0,2.0,5.0,0.0,1.0
32.43295351461994,0.0,3.0,2.0,4.0,1.0,5.0,0.0,1.0
33.47910732212178,1.0,3.0,2.0,4.0,1.0,5.0,0.0,1.0
33.6301950982159,1.0,3.0,2.0,4.0,1.0,5.0,0.0,0.0
33.67641860892853,1.0,3.0,1.0,5.0,1.0,5.0,0.0,0.0
33.762934290681706,1.0,3.0,1.0,5.0,1.0,4.0,1.0,0.0
33.916302847492084,1.0,3.0,1.0,5.0,0.0,5.0,1.0,0.0
33.963236463617164,1.0,3.0,1.0,5.0,0.0,4.0,2.0,0.0
34.176255048563306,2.0,3.0,1.0,5.0,0.0,4.0,2.0,0.0
34.23404075908985,2.0,3.0,0.0,5.0,0.0,4.0,2.0,0.0
34.39841523031447,2.0,3.0,0.0,5.0,0.0,4.0,1.0,1.0
34.42953435557381,2.0,2.0,1.0,5.0,0.0,4.0,1.0,1.0
34.595704113663174,3.0,2.0,1.0,5.0,0.0,4.0,1.0,1.0
34.695930174657555,3.0,2.0,1.0,5.0,0.0,4.0,0.0,2.0
34.771332535890934,3.0,2.0,1.0,5.0,0.0,4.0,0.0,1.0
34.979480951492604,2.0,3.0,1.0,5.0,0.0,4.0,0.0,1.0
35.376287533123,1.0,4.0,1.0,5.0,0.0,4.0,0.0,1.0
35.445508985764825,1.0,4.0,1.0,5.0,0.0,3.0,1.0,1.0
35.46453407154061,1.0,4.0,1.0,5.0,0.0,2.0,2.0,1.0
35.64165983334279,1.0,4.0,1.0,5.0,0.0,2.0,1.0,2.0
35.78303398981216,1.0,4.0,1.0,5.0,0.0,2.0,1.0,1.0
36.17726940834134,1.0,4.0,0.0,5.0,0.0,2.0,1.0,1.0
36.851838950294,1.0,4.0,0.0,5.0,0.0,2.0,0.0,2.0
36.852211536749024,0.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0
37.6116779314618,0.0,5.0,0.0,4.0,1.0,2.0,0.0,2.0
37.755085939704436,1.0,5.0,0.0,4.0,1.0,2.0,0.0,2.0
37.88514442337323,1.0,4.0,1.0,4.0,1.0,2.0,0.0,2.0
38.14087329176152,0.0,5.0,1.0,4.0,1.0,2.0,0.0,2.0
38.636867593256724,0.0,5.0,1.0,4.0,1.0,2.0,0.0,1.0
38.74814753368858,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0
38.76842168561363,0.0,5.0,1.0,4.0,0.0,2.0,1.0,1.0
38.77352070306016,0.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0
39.287381518181704,1.0,5.0,0.0,5.0,0.0,2.0,1.0,1.0
39.36130606175413,1.0,5.0,0.0,4.0,1.0,2.0,1.0,1.0
39.39181158761499,0.0,5.0,0.0,4.0,1.0,2.0,1.0,1.0
39.400830860146215,0.0,5.0,0.0,4.0,1.0,2.0,0.0,2.0
39.67265181485172,0.0,5.0,0.0,4.0,0.0,3.0,0.0,2.0
39.722445637193836,1.0,5.0,0.0,4.0,0.0,3.0,0.0,2.0
40.003567806585124,2.0,5.0,0.0,4.0,0.0,3.0,0.0,2.0
40.05361262612122,1.0,5.0,0.0,4.0,0.0,3.0,0.0,2.0
40.074093154430244,1.0,5.0,0.0,4.0,0.0,3.0,0.0,1.0
40.42229888966898,1.0,5.0,0.0,4.0,0.0,2.0,1.0,1.0
40.63543072733425,1.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0
40.69218078628669,0.0,5.0,0.0,4.0,0.0,2.0,1.0,0.0
40.84929731957298,0.0,5.0,0.0,4.0,0.0,1.0,2.0,0.0
41.11327710984948,1.0,5.0,0.0,4.0,0.0,1.0,2.0,0.0
41.306047189518736,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0
41.82089422175651,0.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0
41.833623240666476,0.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0
41.98581116731669,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0
42.03383341276873,0.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0
42.11790598897967,0.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0
42.28986865421622,0.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0
42.3059113220661,0.0,3.0,2.0,3.0,1.0,0.0,0.0,3.0
42.35169060092066,0.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0
42.383131122443764,0.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0
42.52461082181942,0.0,2.0,3.0,2.0,1.0,1.0,0.0,3.0
42.57213622857093,0.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0
42.80775160713493,0.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0
42.87671420395265,0.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0
42.949525694550665,0.0,1.0,3.0,2.0,1.0,2.0,0.0,3.0
43.11580179568562,0.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0
43.21928044757434,0.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0
43.22148195177189,0.0,0.0,4.0,1.0,2.0,1.0,1.0,3.0
43.36372902904032,0.0,0.0,4.0,1.0,2.0,0.0,2.0,3.0
43.428975662065746,0.0,0.0,4.0,1.0,1.0,1.0,2.0,3.0
43.45096017927946,0.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0
43.47337357336758,0.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0
43.53133281382642,1.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0
43.57484275735273,2.0,0.0,3.0,2.0,1.0,1.0,1.0,4.0
43.60781714758445,2.0,0.0,3.0,2.0,1.0,1.0,0.0,5.0
43.62990565407726,2.0,0.0,3.0,2.0,0.0,2.0,0.0,5.0
43.669655295116456,2.0,0.0,2.0,3.0,0.0,2.0,0.0,5.0
44.21838609818048,2.0,0.0,1.0,4.0,0.0,2.0,0.0,5.0
44.30015811459024,2.0,0.0,1.0,4.0,0.0,1.0,1.0,5.0
44.531602059923614,2.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0
44.93230547559689,2.0,0.0,0.0,5.0,0.0,1.0,1.0,4.0
44.974101672601925,2.0,0.0,0.0,5.0,0.0,0.0,2.0,4.0
45.04332748147367,2.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0
45.337062591455634,3.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0
45.38002826914525,2.0,1.0,0.0,5.0,0.0,0.0,2.0,3.0
45.575700171206186,2.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0
45.646473083218325,2.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0
46.05782184868439,2.0,1.0,0.0,4.0,0.0,1.0,2.0,2.0
46.31149974335576,3.0,1.0,0.0,4.0,0.0,1.0,2.0,2.0
46.348568149703326,3.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0
46.49345603996805,3.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0
46.564948929017646,3.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0
46.79175120094143,3.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0
46.82758740388611,3.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0
46.86479056345162,3.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0
47.4518400632897,3.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0
47.5908183235716,3.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0
47.67623955601502,3.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0
48.20219805808094,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0
48.36726260367813,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0
48.38005843728694,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0
48.462322442994285,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0
48.466741989044685,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0
48.66649726912949,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0
48.77306290323507,3.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0
48.78482607314194,4.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0
49.13467867903937,4.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0
49.168557769285215,4.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
49.3351853420365,4.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0
49.677265407046185,4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0
49.71710083756707,4.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
49.82420755763944,4.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
50.24011848404688,4.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
50.26918322387023,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
50.33675450293067,3.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
50.41310648914043,3.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0
50.53290982182929,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0
50.75059332126104,3.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0
50.788703685421666,2.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0
51.36605865548405,2.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
51.4665904468101,2.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
51.602962153943366,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
51.763067579194114,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
52.02888037087563,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
52.30250456854694,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
52.39167331741302,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
52.536352338763315,5.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
52.60539151348509,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
52.65654660134017,5.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0
52.82779263361026,5.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
53.100957135927,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
53.10352779775007,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0
53.16730026741832,5.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
53.27775243064698,5.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
53.294946813288156,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0
53.55370893446638,5.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0
53.565783468401456,5.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0
53.79203609145407,5.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0
53.87828728687917,5.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0
53.88984027578595,5.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0
53.96196645547327,5.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
53.99415366663892,5.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
53.995225503905395,5.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
54.207412034976564,5.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
54.34383157338018,5.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
54.48788598093905,5.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
54.694674602992556,5.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0
54.70545886402734,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
55.05124236455064,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0
55.09871582898663,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
55.372470092228745,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
55.452267300630574,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
55.53493048397686,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
55.63654936510533,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
55.67446831500614,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
55.77051359765311,4.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
55.850838294542754,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0
55.86131761262046,4.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0
55.91300376916812,5.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0
56.5190508948821,4.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0
56.56744272143398,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
56.586385622732614,4.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
56.71514351708396,4.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
56.748437583410855,4.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0
57.018491696760016,4.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0
57.08242097405863,4.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0
57.224356517943264,5.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0
57.71097437390364,5.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
57.75946184219225,5.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0
57.8714386172669,5.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0
58.13896652885329,5.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0
58.27811411026332,4.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0
58.53452192449148,4.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0
58.53896221642972,4.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0
58.80968036087977,4.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0
58.82225194377082,4.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0
58.94482107637472,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0
58.98614670458923,5.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0
59.126215278531404,5.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0
59.27786215274288,5.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
59.432728721844356,5.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
59.58825042703882,5.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
59.97741357077334,5.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
59.99055636957413,5.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
60.02747999254421,5.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
60.16983320338813,5.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
60.17127252940863,5.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
60.47623873764097,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
61.27974491762041,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
61.43323491147101,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
61.57097212371539,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
62.42716065778686,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
62.666920724324534,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
63.5169848990863,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
